Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
41275,336650,466830,184000,208930,180000,339340,140000,283570,151450,150000,234720,164200,153330,134440,NA,349720,98330,799110,160000,245000,137000,400000,339500,411110,257352.794117647,566500,292710,NA,244780,201010,310500,154500,390890,743643,182430,398980,695000,510710,652500,482000,173890,106670,243520,367780,155450,168333,88330,137240,175000,440670,260940,148571,,265540,319780,411000,180378.529968454,NA,207530,473890,330000
41306,333180,451580,225000,211760,189999.5,346670,160000,307900,158950,110000,231670,170000,153750,125000,NA,337630,130000,859380,190000,259090,125290,300000,315000,468180,248213.321428571,607230,312090,NA,245830,203540,330000,156360,407220,832031,174680,408570,800000,606060,710000,435230,180530,110000,234520,384900,152500,168750,131670,133870,160000,461960,250000,151428,,272640,326460,400000,185406.553805774,NA,212300,496800,344900
41334,379000,523280,200000,250000,213235.029411765,386410,164999.75,329170,160510,130000,225000,175000,146000,145000,NA,340890,136000,888890,180000,221880,144000,424999.75,359900,430950,248528.441176471,619430,322560,NA,263670,220590,348000,161900,436710,936110,191280,417590,912000,575000,730000,585000,179050,123330,250000,398090,168870,177999,156670,137560,158000,475000,250000,154999,,306000,353350,440000,195309.579310345,NA,227920,560050,366888
41365,402830,573000,193330,234000,202941.117647059,462720,140000,344170,173860,185000,251190,180000,157140,156670,NA,361630,170000,952870,225000,350000,139560,387499.125,380000,453850,272221.777777778,653740,354370,NA,274420,221880,358000,164470,454390,1011029,195960,431250,913500,650000,790000,645000,182920,118000,255170,442100,174390,167692,156000,139520,215380,502940,291340,172727,,319080,371170,482000,205221.757034632,NA,231610,623780,385000
41395,417350,593160,219440,238300,209999.8,484640,147499.625,338240,167770,160000,233930,188000,149000,141250,NA,365990,142000,963110,212500,250000,151050,449999.5,410000,488890,265908.772727273,655630,353110,NA,282560,243660,355000,170090,469590,1009615,206190,445160,950000,656250,824960,623750,203050,115000,265090,436520,181160,186000,200000,157500,184290,496870,299140,176666,,338160,379640,520000,218761.952169625,NA,238240,655140,395000
41426,428700,604600,233330,265000,189999.5,491080,137499.125,342250,175820,136666,251090,195000,147780,155000,NA,403760,150000,1000000,190000,242860,154120,400000,417000,509620,269827.189655172,661740,370240,NA,298470,247100,382620,174650,483330,941901,208130,462500,1001000,671430,809000,586000,193330,163330,278920,450000,187170,190833,140000,158710,180000,562800,312500,188750,,342840,393530,500000,221443.893054024,NA,248760,657200,410000
41456,433910,614810,196670,239280,223683.736842105,508720,156665.833333333,350760,183870,140000,267050,195500,173330,141430,NA,421350,175710,1000000,300000,286360,163080,708332.5,408800,511900,298075.961538462,675000,372220,NA,294300,254550,400000,180270,483800,884943,225000,491790,919000,598680,840000,601000,200000,140000,279330,473640,193920,200000,185000,157140,212500,545720,346250,167777,,350930,395260,515000,231450.983870968,NA,250450,664240,415000
41487,441010,607240,213890,281820,224999.5,482530,109999.5,355840,184000,134999,247220,199950,184000,153330,NA,444950,170000,987740,200000,276670,155880,333333,407000,565970,316666.5,664580,361830,NA,290030,257660,387000,183240,482470,954545,231390,477420,988440,625000,808100,629000,202080,140000,295890,453790,203120,200000,146670,158460,215280,555560,320310,186666,,343080,395900,508000,231992.367132867,NA,245330,644190,415000
41518,428290,604100,252780,250000,207692.153846154,454760,124999.75,334910,185830,133999,251090,193500,168460,150000,NA,459010,190000,893140,243749,285710,178570,500000,422500,477270,298528.441176471,672680,365290,270000,293560,255390,428950,185860,490130,941531,242370,495350,909000,641300,779480,639500,189050,155000,286220,455850,194890,209524,150000,163500,207690,550000,331030,171428,,343700,392030,525000,230709.768306011,NA,252100,628060,410000
41548,427540,588600,198000,248330,217856.785714286,446060,180000,367390,182620,125000,260530,185000,181000,196250,NA,447130,153330,959740,300000,255000,171820,449999.5,412000,497730,310714.178571429,660080,364150,250000,296640,253560,397500,191330,477130,933333,234160,440380,910000,613640,770000,650000,208540,156670,294920,469900,209110,199090,142500,161330,200000,538740,311290,195714,,349810,392610,500000,229955.104097453,NA,257560,628620,405000
41579,423090,607900,212500,255950,202272.681818182,457080,140000,361860,193020,150000,239280,190000,171670,143330,NA,405470,160000,942070,212500,300000,151540,400000,420000,528410,279999.4,660890,361160,259000,306350,246900,380000,192470,473360,974999,233070,486510,895000,558330,785000,666000,207560,166670,280360,463820,198400,207143,180000,161300,212500,543330,283330,207353,,347050,400040,509900,227118.101694915,NA,271930,640320,410000
41609,438790,585440,192000,231100,202499.95,451490,124999.75,360580,190350,190000,254170,208100,154280,165000,NA,439830,200000,893750,229999,278570,160000,474999.25,438500,476000,310526.210526316,677660,361150,249000,310020,250370,410000,199020,479690,951754,248820,484480,1000000,701920,769900,608000,184710,160000,293520,464190,220640,196666,137500,160910,209090,535180,308060,200000,,338520,400160,530000,233687.667040359,NA,271920,614590,414000
41640,412820,559110,180000,227500,204166.583333333,397760,129999.5,335000,184120,180000,270590,210340,160000,160000,NA,423570,200000,905000,225000,298500,149330,624999.5,428500,535000,268181.454545455,653850,360980,246000,314070,242510,404000,190130,479340,894999,234090,455810,955000,698860,731000,609900,194610,156670,296120,460000,205900,190000,158000,162860,215380,533730,289060,206940,,331670,387530,519900,224929.960361613,NA,266820,576040,400000
41671,406460,572630,206250,217650,220454.136363636,441280,224999.5,332050,182270,200000,218750,195000,182500,170000,NA,389080,172860,967500,225000,271500,181670,474999.25,500000,472000,305263.105263158,677700,370090,118000,302370,260330,399000,186440,476780,1062500,234930,480680,970000,661760,805000,600000,186000,130000,288300,445000,215380,188000,237500,163330,222730,558490,333330,200000,,345250,383080,549000,232456.179748823,NA,260360,617230,400000
41699,437100,623110,214290,221550,238888.111111111,464350,160000,385710,202100,140000,230680,201000,179230,158460,NA,395660,206670,975000,245830,270000,154000,449999.5,521250,536750,326922.807692308,675540,367190,207500,310670,263810,418000,188550,490280,974490,245890,491350,1170500,605470,865000,635000,213410,173330,312350,480000,214760,207690,180000,165380,220830,559320,326560,202940,,360490,401810,550000,240350.575460829,NA,270940,667860,420000
41730,448720,656140,190000,231670,239061.71875,494280,160000,366950,192880,170000,238460,200000,166250,158000,NA,406750,214060,987000,237500,263675,164550,474999.25,451500,531950,315217.239130435,679820,375160,231500,309240,267260,430000,199420,492080,1132810,251100,465310,1001000,633330,900500,626500,202270,150000,315150,460000,212500,218750,250000,172500,237500,575390,331250,191670,,369720,411660,520000,240357.387144259,NA,263610,705620,425900
41760,465470,680020,242860,237880,243332.466666667,519670,169999.5,374240,199540,152500,254350,209950,171670,170000,NA,411640,223210,1047500,241670,295000,171430,574999.7,445000,587500,277940.617647059,698260,383070,189000,323890,273970,417500,214460,498020,1120000,248680,487500,1140000,736110,878080,681500,214020,170000,310000,490000,223870,214580,178000,177140,244440,568360,361630,194000,,376500,425720,555000,247145.521717172,NA,279760,707270,435000
41791,457700,695210,238890,245000,253409.022727273,510990,200000,372950,201080,175000,248960,215000,194440,184440,NA,435950,206250,1050000,237500,330150,158820,687499.25,485000,529000,316130,696680,382970,230250,321840,271630,420000,204860,531350,1206900,267020,503250,1150000,659480,902500,699500,226790,163750,310000,495000,233050,207690,182500,176520,237500,571250,377420,206250,,371510,416550,570000,248945.381226054,NA,279730,714270,435000
41821,464750,688870,247500,276140,240788.657894737,546580,163333.166666667,385160,201530,145000,247000,210160,175450,174540,NA,461290,211110,1058000,300000,299000,173640,500000,445000,599000,303448.24137931,695270,381040,217500,319960,276190,415000,216570,523070,1094594,259900,490540,1117500,685480,860750,725000,216460,160000,335000,500000,230040,225000,165000,174670,238160,585830,340540,183333,,375210,421050,575000,249781.613043478,NA,275990,708140,437000
41852,481250,691500,211110,241450,240000,538510,157500,391670,203760,170000,255260,214680,183330,178330,NA,474640,213890,952500,216670,292975,186670,474999.25,492500,525000,338890,699430,388720,278570,318640,272750,415000,208550,510860,979510,265060,475000,1000000,806030,865000,657600,212190,127500,320000,475000,232240,230000,156670,184440,214710,602060,396550,208750,,379580,434370,561000,251682.37485242,NA,274820,694320,440000
41883,462380,652610,225000,235710,233330,499220,140000,364650,208210,147500,246050,215000,183330,180000,NA,486030,207500,1181500,250000,295000,159500,449999.5,451000,601138.5,306250,696190,384850,259380,316500,276960,424000,212790,519420,1066860,265400,480640,1075000,778230,850000,670000,222550,155000,320000,496000,230000,206820,170000,175000,215910,589080,344230,219440,,371360,413730,587500,252853.824200913,NA,275160,683170,431000
41913,450460,659660,265000,233780,247370,490480,157500,355800,200600,167500,260340,215000,168670,190000,NA,477600,210420,980000,225000,355000,190710,483332.5,460000,539000,315520,692390,380170,255000,321750,270150,435000,208080,493030,1200760,263270,455660,1071000,570000,870000,715000,220920,161670,320000,490000,228630,213240,160000,179060,219640,583810,344740,210940,,376900,412190,507634,248377.95845998,NA,274630,698370,425000
41944,444630,670320,231250,241910,230550,457630,132500,374540,200000,95000,262500,211220,192500,186670,NA,434070,236360,1075000,250000,329000,177650,349999.5,460000,619500,309370,689480,369490,200000,320880,266260,431000,213780,491690,1163790,249080,453950,1092500,643290,850000,689500,210610,172500,322200,475000,230950,218180,175000,187000,220000,549440,343180,190000,,370590,417270,522710,245359.288156288,NA,276950,691520,425000
41974,453270,645680,229540,231820,243750,483330,155000,385230,204430,176670,263000,211250,195550,162860,NA,464650,212500,980000,245000,270000,178230,624999.5,430000,497500,314290,683490,387500,233330,322020,269350,435000,216020,494500,1058820,267070,488130,980000,655000,846500,698500,208160,135000,320000,515000,228160,200000,205000,178620,211670,569600,344590,207140,,364310,413150,532037,248335.943133047,NA,281660,660200,425000
42005,428980,610130,210710,231730,228120,442440,160000,375000,211470,162500,263890,195000,172500,163330,NA,441610,245000,957000,268750,257500,168750,583333,420000,495000,339290,674340,375980,275000,306060,256670,435000,206660,496380,986610,263360,478720,1012500,690220,815000,665000,216130,195000,315000,474500,230790,227080,164290,173330,236360,582630,307500,204170,,351790,395200,520000,240928.063860668,NA,267070,610180,420000
42036,429930,651950,271430,247320,230000,476340,200000,384880,210320,220000,250000,217500,196000,184290,NA,419260,217500,1000000,250000,309000,168750,937499.25,500000,480000,320000,680290,375380,180000,323220,283960,450000,213930,499000,1154760,270750,491670,1200000,556820,915130,675000,225860,148330,330000,488250,237680,213330,150000,172140,195000,568840,372860,215220,,367480,409810,550000,254810.759046053,NA,282400,669800,435000
42064,464640,713060,250000,233930,258330,491780,140000,393400,213960,190000,253120,208550,190000,225000,NA,419370,198750,1142500,275000,290000,190000,562499.75,510000,554750,330360,696060,383330,241670,331710,282080,474900,215640,530650,1275000,272500,507440,1300000,797410,932100,747250,223750,176670,350000,500500,242170,250000,163330,182630,232140,596890,334720,198890,,381250,427990,595000,255989.153158522,NA,290240,730650,449000
42095,484370,742340,227500,253850,258330,553030,132220,405170,217510,153330,256250,215050,172860,200000,NA,427010,222500,1100000,245830,350000,204840,562499.75,455000,635000,336760,705190,394570,212500,333520,283600,465000,219150,530810,1348480,280870,522220,1280000,681030,960000,757500,230930,153330,339000,535000,243800,211110,167500,188460,230000,598500,376190,206670,,381340,434470,580000,264574.176595745,NA,288290,770290,455000
42125,489190,763740,233330,261110,296870,557060,170000,436510,216110,170000,250000,228600,183330,217190,NA,432570,222060,1150000,250000,310000,203570,449999.5,530000,582500,340620,717850,403420,205000,332490,293480,444990,220890,538660,1375000,280000,498147.166666667,1330000,820120,993000,684500,231030,145000,355000,540000,245570,218060,186000,188790,241670,620460,393180,219440,,389880,440050,579000,268070.426221336,NA,288960,772560,460000
42156,492250,750000,256250,253660,256580,555000,212500,410320,223150,253120,273280,219330,195380,211670,NA,473290,199000,1105000,281250,305100,206080,687499.25,485000,609000,341300,716730,402870,300000,337380,295310,479000,231300,569530,1308500,296030,534650,1300000,735000,990000,726000,235170,152860,353000,545000,249670,236000,200000,194170,248610,634190,393590,226320,,393900,449530,590000,270879.894622723,NA,297230,748340,474000
42186,490780,765000,287000,265000,270000,550000,206000,420750,225000,177500,274900,229700,193790,212000,NA,490360,215000,1049000,277000,317000,195900,449999.5,479500,630000,321000,720000,395000,250000,335000,291000,450000,230180,549000,1284440,290000,519000,1300440,707000,965000,750000,233000,169500,350000,543500,250000,224440,202500,185800,274000,622580,382500,229500,,387830.188260558,452200,580000,269722.788927336,NA,294790,774400,472000
42217,497520,735000,335000,264250,249000,560000,190000,383000,220000,206000,268000,225000,184000,215000,NA,492360,211500,1077500,277500,345000,190000,550000,470000,590000,325000,714380,403000,248000,335000,290000,460000,230530,539000,1225440,291500,507500,1234000,713500,973000,715000,230000,145000,360000,549000,248000,240000,156000,191250,244800,620150,387000,222000,,391652.243922204,446910,554750,271096.232342007,NA,293970,748680,460000
42248,484670,731000,240500,248000,262000,525000,216500,399000,220000,231250,270000,219900,198000,225000,NA,517750,218480,1050000,236150,340000,205050,550000,480000,617500,339900,705000,390000,267500,329000,290700,466000,229890,525000,1189000,295000,518000,1200000,745000,955000,755000,238450,175000,350000,541500,252000,231000,192500,189540,249000,599710,409000,230000,,388740,440870,590000,268731.544358727,NA,289690,734330,454900
42278,478780,710000,267000,262000,246940,505000,249000,385000,215000,201500,255000,210000,180000,210000,NA,509570,202500,1200000,248750,353500,195000,599000,486000,655000,330500,700000,397500,264760,330000,290000,487500,231330,520500,1295000,280000,526650,1188940,725000,951000,743750,234500,187000,342500,529750,259000,250000,195250,191450,250000,604610,370000,228500,,390850,443540,570000,266984.584924623,NA,293090,732070,460000
42309,477060,730000,285000,235000,246250,550000,265000,394950,225000,190000,275000,219000,185000,256000,NA,457870,220000,1200000,276000,369000,215000,548000,512500,689400,341250,705000,397750,213500,330000,290000,512500,236220,532380,1300000,292500,530810,1195000,650000,965000,703750,236250,160000,355000,527000,249500,260000,150000,174900,238750,623400,400000,202000,,397350,441390,576500,269494.701262272,NA,293220,745440,459000
42339,489770,731500,275000,256500,270000,500000,195000,413750,225000,174500,285000,215000,200000,218000,NA,502750,228500,1100000,224900,360000,211000,995000,520000,595500,350000,700000,395000,264500,341000,296500,452500,234080,530000,1204000,285000,549000,1194000,602500,920000,703940,234570,141750,349450,549000,249950,222000,185000,195500,229000,601910,354750,233000,,393510,448930,598000,268924.6215,NA,300130,729690,460000
42370,467160,700000,215500,260000,258750,500000,157000,405000,216000,159975,247800,215000,190000,235000,105000,480950,227500,952500,279000,355000,193950,475000,500000,584500,339500,699900,405000,342000,328000,281000,480000,234460,530000,1160000,290000,540000,1077500,748000,895000,694500,226250,195000,354000,550000,245000,213700,190000,195000,210000,638590,345000,210000,,380110,434000,580000,261888.651111111,227000,291920,690000,450000
42401,444780,715000,275000,264960,262500,529000,175000,422000,214250,197500,265540,220000,205000,190000,135000,444410,219920,1141400,264250,382500,199000,282450,497980,650000,295950,705000,417000,269000,330000,299000,464500,226870,523500,1410000,295000,518000,1200000,735000,942500,794500,212250,168000,361500,540000,250000,230000,170750,190000,256500,610820,379500,225000,,387370,429980,555123,265435.932885906,219000,290270,698950,450000
42430,484120,758000,307000,286810,270000,548780,199000,435010,231000,196000,280000,220000,205000,242450,112000,441700,219500,1187500,227500,379000,185000,580000,490000,650000,364900,720200,405000,225000,350000,305000,495000,237350,550000,1355000,295000,550000,1205000,569000,1065000,790000,222250,151000,370000,560000,262000,232000,189500,198000,244900,620020,362500,235450,,399740,448420,573000,275943.358673469,230000,309890,761090,469000
42461,509240,800000,235000,272750,276000,565000,315000,432000,229000,225000,277500,215600,202000,240500,152950,457180,215000,1200000,235000,331000,205000,316500,529900,629980,327500,735000,429500,277000,350000,309000,479000,236850,557000,1400000,300500,535000,1312500,725000,1085000,775500,223950,166000,380000,569000,265000,232000,184000,207250,253750,630100,419000,240000,,409410,460940,607000,281555.564841499,234500,310840,831180,479900
42491,519930,828000,268500,271000,287500,595000,189500,429500,232000,175000,270000,225000,215000,238000,134450,467290,213500,1237500,299000,330000,223500,585000,540000,645770,354000,731750,427000,225000,355000,317950,479000,245080,565000,1360000,320000,540000,1392500,689000,1100000,800000,229000,175000,385500,580000,265000,235000,170000,205000,242500,617740,398000,225000,,411120,469090,610000,285760.874172185,235000,315980,848580,490000
42522,518980,803000,319000,275000,315000,625000,198750,461550,241000,205000,284000,239700,207000,259000,166000,502190,230380,1218500,264000,350000,213500,664250,537000,619000,352000,754000,430000,270000,360000,329000,511500,245220,560000,1350000,315000,525000,1306250,742000,1050000,800000,243000,215000,390000,608000,276000,251000,235000,210000,245000,662500,399900,250000,,413260,473670,615000,293457.074766355,250000,319100,841960,495000
42552,511420,800000,275000,288750,291000,625000,201280,425000,235700,225000,307900,233500,215000,245250,165000,513700,233000,1150000,270000,345000,215000,534600,539750,634380,359000,734000,435000,245000,359900,320000,485000,248000,560000,1362500,308500,549000,1350000,583800,1045000,756500,229450,214000,381000,572500,270000,275000,184000,215000,245000,615000,389000,254500,,421830,465000,580000,291095.068493151,243500,317950,810510,490000
42583,527490,775000,257500,264120,310000,570000,174500,425000,239000,230500,290000,220000,209220,234500,185000,520400.154001651,245000,1200000,311500,362500,220000,532500,515000,625000,343000,749000,430000,275000,355000,323500,538380,240500,563000,1257500,325000,535000,1250000,775000,975000,824000,248000,204500,410000,585000,272750,267410,202000,204900,266450,609000,410480,249900,,419260,473300,648900,290750.874155405,245500,316630,777160,495000
42614,516450,760000,243500,275000,285000,549900,239500,419000,240000,220500,290000,215000,197000,220000,161090,550705.369991656,240000,1165000,332500,370000,214000,465000,566500,650000,348700,739000,430240,278500,352250,317500,527500,251750,569000,1218750,322000,574750,1290000,732500,1000000,774500,239000,192000,389500,590000,270000,247500,219000,209900,242500,583800,407000,245000,,414570,463330,632000,289604.471052632,244000,319350,770150,498000
42644,513520,775000,276500,293000,300050,535650,264500,419000,240000,185050,305000,227000,217000,262500,142500,536760,225000,1225000,267250,360000,233250,379000,499900,618250,360000,750000,436000,215000,355950,320000,506000,245000,576620,1407500,320000,538500,1350000,595000,1047500,799900,249000,182500,392500,595000,280000,250500,163000,205000,221000,599000,381250,236000,,419820,464110,575000,293910.652584493,250000,314210,803190,489000
42675,502490,800000,275000,279000,268500,569000,225000,442000,238000,215000,289000,225000,210000,259000,144500,487060,216950,1050000,258250,371500,215000,618750,515000,637500,358500,734500,427000,266000,352500,325000,503090,250000,557000,1360500,319000,560000,1216750,719500,1010000,795000,250000,183000,380000,578000,271500,259000,235000,217500,260000,625000,375000,265000,,416860,461440,608000,292339.47255489,248000,317620,809150,483000
42705,510560,755000,272500,294250,288000,550000,232250,434500,239500,197500,295000,220000,215000,210000,159000,522520,237500,1118700,227000,366000,235000,528500,497000,605000,355000,745000,425000,230000,360000,314940,475000,255000,568000,1315210,326750,559000,1332500,735000,965000,805000,235750,255000,405000,585000,275000,253500,204250,204950,253380,589150,405000,247450,,403170,464640,598000,287463.973189087,245000,321330,775820,485000
42736,491840,755000,295000,264000,285000,540000,218500,414250,238000,221000,296500,215000,200000,215000,175000,509130,237500,1150000,272450,417500,225500,526750,572500,662500,366500,740000,425000,300250,357500,305000,550000,245440,550000,1250000,307500,536000,1150000,710000,927500,800000,233380,239000,387400,579500,279750,252000,210000,202500,279450,587250,380000,250000,,399760,450710,598500,281060.977719528,238000,312499.875,730200,474000
42767,480270,786000,265000,290000,294500,554250,265000,419500,230000,181500,297500,218000,222500,230000,171000,470200,230000,1174500,335000,381500,231000,520880,535000,660000,390000,745000,435000,210000,367250,324900,517500,265000,559950,1276000,314730,556000,1352000,844000,1100000,799000,235000,240000,382500,598640,270500,269120,225000,216500,287500,582500,372000,256500,,407100,454520,628500,285962.395491803,249000,327440,784470,480000
42795,518600,833750,314900,287500,292000,585000,130000,450000,247250,211000,295000,225000,215000,215000,182000,465810,239000,1250000,285000,395000,229500,1022500,562450,675000,383750,760000,440000,565000,375000,326750,525000,260000,571000,1350000,320000,547500,1350000,810000,1130000,814500,239000,184000,400000,635000,271450,258000,201000,210000,270500,627000,393000,254900,,425000,472080,620000,288458.946445498,249000,335000,830000,498000
42826,537950,875000,327000,302900,318500,653694,239000,474500,244090,230000,300000,236750,232000,248467.5,175500,480230,240000,1325000,273000,358000,247914.5,516250,569000,685000,424000,775000,460000,239000,379000,326000,521000,255500,590000,1402500,340000,572500,1500000,569000,1160000,815000,243250,200000,400000,608000,283000,249500,207000,214900,270000,635000,386750,267500,,436390,480000,651000,301192.970526316,252900,335000,885000,510000
42856,550239.01037901,862000,350000,308000,300000,653000,220000,469000,250000,200000,289500,230000,211000,240000,192500,492040,249000,1315000,271000,410000,243500,627500,617000,673250,389000,795000,460000,285000,375000,342100,520000,272500,605000,1501680,331950,569000,1480000,725000,1200000,875000,255000,211500,415000,625000,290000,283000,203000,225000,299000,636500,453450,255570,,440890,488720,650000,311166.06909621,269500,340710,935000,520000
42887,555410,900000,337500,306500,310000,660000,165000,499000,260000,210000,302500,229450,230000,259500,195000,548220,274900,1272500,300000,445000,250100,482850,624500,685000,380000,795000,472000,297000,385000,347000,535000,270000,612750,1469000,340000,556000,1433750,767500,1182500,860000,269900,235000,420000,627250,289000,277000,187500,225450,287000,637500,445000,275470,,451450,500000,665550,318220,270000,345000,900000,525000
42917,549460,875500,320000,299900,324500,633250,204900,480500,258000,205000,307500,235000,222000,265000,171000,566240,279250,1224000,262500,370000,260000,578000,629000,695000,398500,785000,453000,325000,385500,353000,535000,266250,613000,1428000,350000,590000,1500000,611000,1165000,815000,255000,215000,420000,645000,297000,280300,206750,219950,292500,648500,426750,266890,,443160,508810,650000,318929.009069631,269000,344040,890430,531000
42948,565330,867500,334500,291000,345000,627860,214950,485000,259000,225000,316750,235100,225000,241500,215000,570720,263500,1207120,280000,402500,250000,386500,580500,654000,375000,789000,462000,325000,388500,348000,600000,269950,605000,1380000,355000,599000,1375000,631000,1150000,825000,252450,212000,410000,625500,294290,289000,225000,224900,292000,640000,445000,265000,,446760,499970,635000,317035.840720222,264935,341340,850000,525000
42979,555410,853000,315000,311900,340000,605000,224300,449950,265000,207500,325000,234700,223000,234250,145500,606110,269900,1250000,299000,419000,260000,632500,569900,632500,410000,799000,450000,275000,385700,347750,508500,279000,605000,1350000,355000,607500,1400500,707000,1180000,845000,244900,187500,422500,620000,295000,275000,191750,229950,282000,609000,432000,274900,,450400,491130,652500,317336.044190358,258900,338640,846880,528000
43009,546430,862450,309000,307700,298000,615000,220000,445000,254950,215000,305450,229500,213500,257500,160000,580360,251980,1252500,275000,405000,250000,715000,575000,649000,388500,786000,455000,320000,382500,349900,545000,274450,603000,1594000,340000,560000,1522500,653000,1242500,867000,255000,217500,415000,645000,295000,285000,210000,225000,266000,635000,445500,271950,,450880,490000,645000,309900,264000,339000,889000,520000
43040,546820,880000,348950,315000,318000,615000,214000,470000,264000,232000,310000,235000,230000,262000,189000,530920,245000,1230000,250000,374500,255000,400000,618120,682000,405750,785000,450000,302000,383000,349900,649880,280000,619900,1500000,360500,615000,1486000,742000,1282500,870000,250000,189500,410000,655000,298750,270000,224500,215000,325000,640000,440000,285000,,451250,500500,685000,310000,264500,340000,900000,530000
43070,546550,862000,305000,304000,285000,600000,251500,450000,259750,230000,319500,233000,225000,269500,175000,577690,239000,1268900,310000,409500,239900,515000,614000,688000,393500,785500,451500,256000,385000,350000,537000,278000,605000,1475000,349720,590000,1500000,730000,1300000,831000,258250,192500,416000,670000,300000,270000,190000,219500,269900,645000,420000,241000,,446840,495000,657500,310000,260000,342000,882000,522000
43101,527780,840000,330000,314750,306500,555000,198500,480000,245450,228500,300000,225500,238000,279000,217750,564100,275000,1317500,276500,425000,257000,480000,571500,662000,382000,780000,446000,265950,397250,350000,555000,277000,590000,1330000,350000,565000,1437500,567000,1170000,790000,249000,193000,425000,670000,295000,284200,227500,215730,265000,660720,383000,265360,,425000,490000,605000,305000,262000,350000,800000,513073
43132,522440,832000,318500,297000,311500,610000,216500,468000,266440,219600,291700,237000,215000,234500,280000,527280,255000,1371000,357000,420000,267850,830000,590000,713500,400000,805380,472370,261500,396250,350000,545000,278000,605000,1730000,365000,605000,1610000,755000,1383500,800000,255000,200000,430000,689000,300000,283500,189000,225000,274000,609000,397500,269000,,454500,498000,665000,310000,258000,350000,875000,525000
43160,564830,955000,340000,315000,325000,655000,200000,510000,264950,244500,313500,232500,238000,280000,135000,528980,265000,1392500,290000,379000,257500,780000,625000,675000,430000,824450,475500,353000,398000,365000,586670,280000,625400,1680000,370000,610000,1615000,698000,1454500,910000,242500,226350,445000,685000,308000,281000,222500,232500,292500,638500,422500,277900,,466420,515000,660000,324760,252000,351450,980000,540000
43191,584460,969300,335000,316000,340000,689660,239000,499999,260000,215000,309000,235000,235000,285000,155500,528540,244000,1385000,344850,430000,259000,520000,607750,682500,408737.5,818000,489000,280250,400000,369000,569217,289900,635000,1650000,374990,597505,1770000,650000,1425000,899000,258950,217250,447500,685000,306000,280000,210000,229250,305000,665000,495000,285000,,476010,515000,661750,330690,267650,360000,1010000,542000
43221,600860,1025000,331500,324100,329000,687500,214000,552000,279980,230000,314900,247750,235000,263400,215000,536940,259000,1415000,320000,420000,262000,852500,677000,702500,404000,838000,499650,310000,409920,375000,579900,285000,640000,1620000,367860,638660,1600000,680000,1400000,865000,264000,210000,451000,698500,325000,281000,197500,234950,300000,670000,476500,297500,,465000,530000,695000,330000,268000,360000,1050000,558000
43252,602770,1015000,335000,323000,313000,702370,312500,525000,275500,227710,331250,245000,245000,298800,212000,586090,268000,1415000,307000,449000,275000,570000,632500,740000,452000,835500,510000,290000,405000,375000,570400,293250,650000,1620000,377150,612500,1650500,753750,1400000,925000,281500,187500,450000,705000,320000,315000,234900,234500,318500,675000,450000,292500,,476500,539000,670000,334000,286000,360000,1045000,560000
43282,591230,970000,327000,315000,330000,680000,210000,504000,280000,235000,310000,250000,224980,249950,185000,597520,250000,1325000,327750,393750,267450,899500,655500,727000,419500,829000,495000,290000,408000,370000,626500,292000,650000,1650000,370000,650000,1610000,550000,1351000,898000,280000,223000,454000,650000,325000,294500,223000,239000,315000,662360,430000,289000,,486330,535000,700000,290750,279000,365000,980000,560000
43313,595920,960000,335000,315000,340000,650000,249900,480000,280000,225500,315000,247000,227750,265000,192500,607490,254900,1222500,325000,430000,288400,880000,599000,752500,420000,838500,475000,292250,400750,369950,575000,290000,660000,1550000,380000,630000,1500000,572500,1295000,917500,286000,216000,455000,670000,319900,310000,208500,239000,331360,660000,450000,269000,,470000,525000,675278,325000,285000,356000,935000,555000
43344,578420,900000,325500,320000,328000,650000,205000,465000,267000,227500,315000,241000,239950,288000,159450,634680,282500,1395000,315000,433500,280000,622500,624000,685000,445000,825000,475000,265000,405950,372000,562000,300000,640000,1507500,360000,639000,1600000,677500,1250000,910500,255000,205000,451500,654500,315000,290000,228000,240000,291400,673750,470000,257500,,470000,520000,678989,325000,264950,368000,930000,545000
43374,572000,900000,325000,318000,302500,657000,223000,500000,272000,253000,315000,240000,229000,265250,148000,614500,254950,1450000,305500,420000,271850,599900,620000,709500,401500,810000,470000,310000,400000,360000,597000,289000,635500,1600000,369200,586000,1588000,659000,1290000,885000,261000,181500,430000,650000,319000,290000,233250,232000,304000,650000,443750,282000,,470000,516000,669500,320000,268000,359000,958800,540000
